"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6815009,"2023018","4825010100","48250002  ",경상남도 김해시2,경상남도 김해시 동상동(향기플라워 부근),3,4,0,3,1,0,128.887897643868,35.234335348032,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.88969427,35.23433535],[128.88965975,35.23404906],[128.88955751,35.23377376],[128.88939149,35.23352005],[128.88916805,35.23329767],[128.8888958,35.23311517],[128.88858518,35.23297956],[128.88824815,35.23289605],[128.88789764,35.23286785],[128.88754714,35.23289605],[128.8872101,35.23297956],[128.88689949,35.23311517],[128.88662723,35.23329767],[128.8864038,35.23352005],[128.88623777,35.23377376],[128.88613554,35.23404906],[128.88610101,35.23433535],[128.88613554,35.23462164],[128.88623777,35.23489693],[128.8864038,35.23515064],[128.88662723,35.23537301],[128.88689949,35.23555551],[128.8872101,35.23569112],[128.88754714,35.23577462],[128.88789764,35.23580282],[128.88824815,35.23577462],[128.88858518,35.23569112],[128.8888958,35.23555551],[128.88916805,35.23537301],[128.88939149,35.23515064],[128.88955751,35.23489693],[128.88965975,35.23462164],[128.88969427,35.23433535]]]]}"
6815004,"2023018","4825010900","48250003  ",경상남도 김해시3,경상남도 김해시 외동(외동사거리 부근),3,3,0,3,0,0,128.851165154706,35.232587134224,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.85296179,35.23258713],[128.85292726,35.23230084],[128.85282502,35.23202554],[128.852659,35.23177182],[128.85243556,35.23154944],[128.85216331,35.23136693],[128.8518527,35.23123131],[128.85151566,35.2311478],[128.85116515,35.2311196],[128.85081465,35.2311478],[128.85047761,35.23123131],[128.850167,35.23136693],[128.84989475,35.23154944],[128.84967131,35.23177182],[128.84950528,35.23202554],[128.84940305,35.23230084],[128.84936852,35.23258713],[128.84940305,35.23287343],[128.84950528,35.23314873],[128.84967131,35.23340244],[128.84989475,35.23362482],[128.850167,35.23380732],[128.85047761,35.23394293],[128.85081465,35.23402644],[128.85116515,35.23405464],[128.85151566,35.23402644],[128.8518527,35.23394293],[128.85216331,35.23380732],[128.85243556,35.23362482],[128.852659,35.23340244],[128.85282502,35.23314873],[128.85292726,35.23287343],[128.85296179,35.23258713]]]]}"
6814932,"2023018","4831037000","48310001  ",경상남도 거제시1,경상남도 거제시 연초면(연초삼거리 부근),3,7,0,3,4,0,128.652585276150,34.912203778274,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.65438191,34.91220378],[128.65434738,34.91191635],[128.65424515,34.91163997],[128.65407912,34.91138526],[128.65385569,34.911162],[128.65358343,34.91097877],[128.65327282,34.91084262],[128.65293578,34.91075878],[128.65258528,34.91073047],[128.65223477,34.91075878],[128.65189774,34.91084262],[128.65158712,34.91097877],[128.65131487,34.911162],[128.65109143,34.91138526],[128.65092541,34.91163997],[128.65082317,34.91191635],[128.65078865,34.91220378],[128.65082317,34.9124912],[128.65092541,34.91276758],[128.65109143,34.91302229],[128.65131487,34.91324555],[128.65158712,34.91342877],[128.65189774,34.91356491],[128.65223477,34.91364875],[128.65258528,34.91367706],[128.65293578,34.91364875],[128.65327282,34.91356491],[128.65358343,34.91342877],[128.65385569,34.91324555],[128.65407912,34.91302229],[128.65424515,34.91276758],[128.65434738,34.9124912],[128.65438191,34.91220378]]]]}"
6814898,"2023018","4833011500","48330001  ",경상남도 양산시1,경상남도 양산시 명동(세길빌딩 부근),3,6,1,2,3,0,129.164586068056,35.405569974505,"{""type"":""MultiPolygon"",""coordinates"":[[[[129.1663827,35.40556997],[129.16634818,35.40528429],[129.16624594,35.40500958],[129.16607991,35.4047564],[129.16585648,35.40453449],[129.16558422,35.40435238],[129.16527361,35.40421705],[129.16493657,35.40413372],[129.16458607,35.40410558],[129.16423556,35.40413372],[129.16389853,35.40421705],[129.16358791,35.40435238],[129.16331566,35.40453449],[129.16309222,35.4047564],[129.1629262,35.40500958],[129.16282396,35.40528429],[129.16278944,35.40556997],[129.16282396,35.40585566],[129.1629262,35.40613037],[129.16309222,35.40638354],[129.16331566,35.40660544],[129.16358791,35.40678755],[129.16389853,35.40692288],[129.16423556,35.40700621],[129.16458607,35.40703434],[129.16493657,35.40700621],[129.16527361,35.40692288],[129.16558422,35.40678755],[129.16585648,35.40660544],[129.16607991,35.40638354],[129.16624594,35.40613037],[129.16634818,35.40585566],[129.1663827,35.40556997]]]]}"
6815029,"2023018","5011013700","50110001  ",제주특별자치도 제주시1,제주특별자치도 제주시 연동(노연로73 부근),3,5,0,3,2,0,126.486996765244,33.486242819515,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.4887934,33.48624282],[126.48875887,33.48595049],[126.48865664,33.4856694],[126.48849061,33.48541034],[126.48826717,33.48518327],[126.48799492,33.48499692],[126.48768431,33.48485845],[126.48734727,33.48477318],[126.48699677,33.48474438],[126.48664626,33.48477318],[126.48630922,33.48485845],[126.48599861,33.48499692],[126.48572636,33.48518327],[126.48550292,33.48541034],[126.4853369,33.4856694],[126.48523466,33.48595049],[126.48520013,33.48624282],[126.48523466,33.48653515],[126.4853369,33.48681624],[126.48550292,33.48707529],[126.48572636,33.48730236],[126.48599861,33.4874887],[126.48630922,33.48762717],[126.48664626,33.48771244],[126.48699677,33.48774123],[126.48734727,33.48771244],[126.48768431,33.48762717],[126.48799492,33.4874887],[126.48826717,33.48730236],[126.48849061,33.48707529],[126.48865664,33.48681624],[126.48875887,33.48653515],[126.4887934,33.48624282]]]]}"
6814941,"2023018","5011012200","50110002  ",제주특별자치도 제주시2,제주특별자치도 제주시 노형동(노형오거리 부근),3,4,0,3,1,0,126.480321868733,33.486368456531,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.4821185,33.48636846],[126.48208398,33.48607613],[126.48198174,33.48579503],[126.48181571,33.48553597],[126.48159228,33.48530891],[126.48132002,33.48512256],[126.48100941,33.48498409],[126.48067237,33.48489882],[126.48032187,33.48487002],[126.47997136,33.48489882],[126.47963433,33.48498409],[126.47932371,33.48512256],[126.47905146,33.48530891],[126.47882803,33.48553597],[126.478662,33.48579503],[126.47855976,33.48607613],[126.47852524,33.48636846],[126.47855976,33.48666078],[126.478662,33.48694188],[126.47882803,33.48720093],[126.47905146,33.48742799],[126.47932371,33.48761434],[126.47963433,33.48775281],[126.47997136,33.48783807],[126.48032187,33.48786686],[126.48067237,33.48783807],[126.48100941,33.48775281],[126.48132002,33.48761434],[126.48159228,33.48742799],[126.48181571,33.48720093],[126.48198174,33.48694188],[126.48208398,33.48666078],[126.4821185,33.48636846]]]]}"
6814953,"2023018","5011010300","50110003  ",제주특별자치도 제주시3,제주특별자치도 제주시 이도일동(광양사거리 부근),3,4,0,3,1,0,126.529250680818,33.500109755890,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.53104731,33.50010976],[126.53101279,33.49981747],[126.53091055,33.49953642],[126.53074452,33.49927741],[126.53052109,33.49905037],[126.53024884,33.49886405],[126.52993822,33.4987256],[126.52960119,33.49864035],[126.52925068,33.49861156],[126.52890018,33.49864035],[126.52856314,33.4987256],[126.52825253,33.49886405],[126.52798027,33.49905037],[126.52775684,33.49927741],[126.52759081,33.49953642],[126.52748857,33.49981747],[126.52745405,33.50010976],[126.52748857,33.50040204],[126.52759081,33.50068308],[126.52775684,33.5009421],[126.52798027,33.50116912],[126.52825253,33.50135544],[126.52856314,33.50149389],[126.52890018,33.50157914],[126.52925068,33.50160793],[126.52960119,33.50157914],[126.52993822,33.50149389],[126.53024884,33.50135544],[126.53052109,33.50116912],[126.53074452,33.5009421],[126.53091055,33.50068308],[126.53101279,33.50040204],[126.53104731,33.50010976]]]]}"
6814938,"2023018","5011013700","50110004  ",제주특별자치도 제주시4,제주특별자치도 제주시 연동(그랜드호텔사거리 부근),3,4,0,3,0,1,126.491308068935,33.485736840917,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.4931047,33.48573684],[126.49307018,33.48544451],[126.49296794,33.48516341],[126.49280191,33.48490435],[126.49257848,33.48467728],[126.49230622,33.48449093],[126.49199561,33.48435246],[126.49165857,33.48426719],[126.49130807,33.4842384],[126.49095756,33.48426719],[126.49062053,33.48435246],[126.49030991,33.48449093],[126.49003766,33.48467728],[126.48981423,33.48490435],[126.4896482,33.48516341],[126.48954596,33.48544451],[126.48951144,33.48573684],[126.48954596,33.48602917],[126.4896482,33.48631026],[126.48981423,33.48656932],[126.49003766,33.48679639],[126.49030991,33.48698273],[126.49062053,33.4871212],[126.49095756,33.48720647],[126.49130807,33.48723526],[126.49165857,33.48720647],[126.49199561,33.4871212],[126.49230622,33.48698273],[126.49257848,33.48679639],[126.49280191,33.48656932],[126.49296794,33.48631026],[126.49307018,33.48602917],[126.4931047,33.48573684]]]]}"
6814772,"2023018","5011012200","50110005  ",제주특별자치도 제주시5,제주특별자치도 제주시 노형동(한라대학입구교차로 부근),3,4,0,3,0,1,126.472210510915,33.480529219474,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.47400714,33.48052922],[126.47397262,33.48023687],[126.47387038,33.47995576],[126.47370435,33.47969668],[126.47348092,33.4794696],[126.47320867,33.47928324],[126.47289805,33.47914475],[126.47256102,33.47905948],[126.47221051,33.47903068],[126.47186001,33.47905948],[126.47152297,33.47914475],[126.47121236,33.47928324],[126.4709401,33.4794696],[126.47071667,33.47969668],[126.47055064,33.47995576],[126.4704484,33.48023687],[126.47041388,33.48052922],[126.4704484,33.48082157],[126.47055064,33.48110268],[126.47071667,33.48136175],[126.4709401,33.48158883],[126.47121236,33.48177519],[126.47152297,33.48191366],[126.47186001,33.48199893],[126.47221051,33.48202773],[126.47256102,33.48199893],[126.47289805,33.48191366],[126.47320867,33.48177519],[126.47348092,33.48158883],[126.47370435,33.48136175],[126.47387038,33.48110268],[126.47397262,33.48082157],[126.47400714,33.48052922]]]]}"
6815020,"2023018","5013010100","50130001  ",제주특별자치도 서귀포시1,제주특별자치도 서귀포시 서귀동(에스콰이어서귀포점 부근),3,3,0,3,0,0,126.565739632913,33.249291382458,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.56753626,33.24929138],[126.56750174,33.24899826],[126.5673995,33.2487164],[126.56723348,33.24845663],[126.56701004,33.24822894],[126.56673779,33.24804208],[126.56642717,33.24790323],[126.56609014,33.24781773],[126.56573963,33.24778886],[126.56538913,33.24781773],[126.56505209,33.24790323],[126.56474148,33.24804208],[126.56446922,33.24822894],[126.56424579,33.24845663],[126.56407976,33.2487164],[126.56397752,33.24899826],[126.563943,33.24929138],[126.56397752,33.24958451],[126.56407976,33.24986637],[126.56424579,33.25012613],[126.56446922,33.25035381],[126.56474148,33.25054066],[126.56505209,33.25067951],[126.56538913,33.25076501],[126.56573963,33.25079388],[126.56609014,33.25076501],[126.56642717,33.25067951],[126.56673779,33.25054066],[126.56701004,33.25035381],[126.56723348,33.25012613],[126.5673995,33.24986637],[126.56750174,33.24958451],[126.56753626,33.24929138]]]]}"
6814880,"2023018","5013011600","50130002  ",제주특별자치도 서귀포시2,제주특별자치도 서귀포시 강정동(SK강정충전소 부근),3,3,0,3,0,0,126.499173136315,33.250396982125,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.50096977,33.25039698],[126.50093525,33.25010386],[126.50083301,33.249822],[126.50066698,33.24956224],[126.50044355,33.24933455],[126.50017129,33.2491477],[126.49986068,33.24900885],[126.49952364,33.24892335],[126.49917314,33.24889448],[126.49882263,33.24892335],[126.4984856,33.24900885],[126.49817498,33.2491477],[126.49790273,33.24933455],[126.49767929,33.24956224],[126.49751327,33.249822],[126.49741103,33.25010386],[126.49737651,33.25039698],[126.49741103,33.2506901],[126.49751327,33.25097196],[126.49767929,33.25123172],[126.49790273,33.2514594],[126.49817498,33.25164625],[126.4984856,33.25178509],[126.49882263,33.25187059],[126.49917314,33.25189946],[126.49952364,33.25187059],[126.49986068,33.25178509],[126.50017129,33.25164625],[126.50044355,33.2514594],[126.50066698,33.25123172],[126.50083301,33.25097196],[126.50093525,33.2506901],[126.50096977,33.25039698]]]]}"
6931088,"2024049","1111018100","11110001  ",서울 종로구1,서울 종로구 행촌동(독립밀방 부근),3,11,0,3,6,2,126.960389141221,37.572143633181,"{""type"":""Polygon"",""coordinates"":[[[126.96218577,37.5719128],[126.96215125,37.57163382],[126.96204901,37.57136556],[126.96188298,37.57111833],[126.96165955,37.57090162],[126.9613873,37.57072378],[126.96107668,37.57059163],[126.96073965,37.57051026],[126.96038914,37.57048278],[126.96003864,37.57051026],[126.9597016,37.57059163],[126.95939099,37.57072378],[126.95911873,37.57090162],[126.9588953,37.57111833],[126.95872927,37.57136556],[126.95862703,37.57163382],[126.95859251,37.5719128],[126.95862703,37.57219178],[126.95872927,37.57246003],[126.9588953,37.57270726],[126.95911873,37.57292395],[126.95939099,37.57310179],[126.9597016,37.57323393],[126.96003864,37.57331531],[126.96038914,37.57334279],[126.96073965,37.57331531],[126.96107668,37.57323393],[126.9613873,37.57310179],[126.96165955,37.57292395],[126.96188298,37.57270726],[126.96204901,37.57246003],[126.96215125,37.57219178],[126.96218577,37.5719128]]]}"
6931263,"2024049","1111013800","11110002  ",서울 종로구2,서울 종로구 종로2가(종로2가교차로 부근),3,5,0,3,2,0,126.987132556804,37.569729700937,"{""type"":""Polygon"",""coordinates"":[[[126.98892919,37.56949889],[126.98889467,37.56921991],[126.98879243,37.56895164],[126.9886264,37.5687044],[126.98840297,37.56848769],[126.98813071,37.56830984],[126.9878201,37.56817769],[126.98748306,37.56809631],[126.98713256,37.56806883],[126.98678205,37.56809631],[126.98644502,37.56817769],[126.9861344,37.56830984],[126.98586215,37.56848769],[126.98563871,37.5687044],[126.98547269,37.56895164],[126.98537045,37.56921991],[126.98533593,37.56949889],[126.98537045,37.56977788],[126.98547269,37.57004615],[126.98563871,37.57029338],[126.98586215,37.57051009],[126.9861344,37.57068793],[126.98644502,37.57082008],[126.98678205,37.57090145],[126.98713256,37.57092893],[126.98748306,37.57090145],[126.9878201,37.57082008],[126.98813071,37.57068793],[126.98840297,37.57051009],[126.9886264,37.57029338],[126.98879243,37.57004615],[126.98889467,37.56977788],[126.98892919,37.56949889]]]}"
6931108,"2024049","1111016100","11110003  ",서울 종로구3,서울 종로구 종로4가(종로4가교차로 부근),3,4,0,3,1,0,126.998035642761,37.570610673685,"{""type"":""Polygon"",""coordinates"":[[[126.99983227,37.57037986],[126.99979775,37.57010087],[126.99969551,37.5698326],[126.99952949,37.56958537],[126.99930605,37.56936866],[126.9990338,37.56919082],[126.99872318,37.56905867],[126.99838615,37.56897729],[126.99803564,37.56894981],[126.99768514,37.56897729],[126.9973481,37.56905867],[126.99703749,37.56919082],[126.99676523,37.56936866],[126.9965418,37.56958537],[126.99637577,37.5698326],[126.99627353,37.57010087],[126.99623901,37.57037986],[126.99627353,37.57065884],[126.99637577,37.5709271],[126.9965418,37.57117434],[126.99676523,37.57139104],[126.99703749,37.57156888],[126.9973481,37.57170102],[126.99768514,37.5717824],[126.99803564,37.57180987],[126.99838615,37.5717824],[126.99872318,37.57170102],[126.9990338,37.57156888],[126.99930605,37.57139104],[126.99952949,37.57117434],[126.99969551,37.5709271],[126.99979775,37.57065884],[126.99983227,37.57037986]]]}"
6931260,"2024049","1111017500","11110004  ",서울 종로구4,서울 종로구 숭인동(숭인약국 부근),3,3,0,3,0,0,127.023095370548,37.576000970611,"{""type"":""Polygon"",""coordinates"":[[[127.024892,37.57577009],[127.02485748,37.57549112],[127.02475524,37.57522287],[127.02458921,37.57497566],[127.02436578,37.57475897],[127.02409353,37.57458113],[127.02378291,37.57444899],[127.02344588,37.57436762],[127.02309537,37.57434014],[127.02274487,37.57436762],[127.02240783,37.57444899],[127.02209722,37.57458113],[127.02182496,37.57475897],[127.02160153,37.57497566],[127.0214355,37.57522287],[127.02133326,37.57549112],[127.02129874,37.57577009],[127.02133326,37.57604905],[127.0214355,37.57631729],[127.02160153,37.57656451],[127.02182496,37.57678119],[127.02209722,37.57695902],[127.02240783,37.57709115],[127.02274487,37.57717252],[127.02309537,37.5772],[127.02344588,37.57717252],[127.02378291,37.57709115],[127.02409353,37.57695902],[127.02436578,37.57678119],[127.02458921,37.57656451],[127.02475524,37.57631729],[127.02485748,37.57604905],[127.024892,37.57577009]]]}"
6931202,"2024049","1114012200","11140001  ",서울 중구1,서울 중구 회현동2가(회현사거리 부근),3,8,0,3,5,0,126.981608130477,37.561093563576,"{""type"":""Polygon"",""coordinates"":[[[126.98340476,37.56086287],[126.98337024,37.56058384],[126.983268,37.56031554],[126.98310197,37.56006828],[126.98287854,37.55985154],[126.98260628,37.55967367],[126.98229567,37.55954151],[126.98195864,37.55946012],[126.98160813,37.55943264],[126.98125763,37.55946012],[126.98092059,37.55954151],[126.98060998,37.55967367],[126.98033772,37.55985154],[126.98011429,37.56006828],[126.97994826,37.56031554],[126.97984602,37.56058384],[126.9798115,37.56086287],[126.97984602,37.56114189],[126.97994826,37.56141018],[126.98011429,37.56165745],[126.98033772,37.56187418],[126.98060998,37.56205204],[126.98092059,37.5621842],[126.98125763,37.56226559],[126.98160813,37.56229307],[126.98195864,37.56226559],[126.98229567,37.5621842],[126.98260628,37.56205204],[126.98287854,37.56187418],[126.98310197,37.56165745],[126.983268,37.56141018],[126.98337024,37.56114189],[126.98340476,37.56086287]]]}"
